Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,_Basement,_Garage,_Pool,_Fence,_Porch,_MasVnrArea,_WoodDeck,_MiscFeature,_New,_Remodeled,_NormalSale,_AfterWW2,LogPrice,TotalFloorSF,TotalSF,TotalPorchSF
1111,60,RL,0.14713213959216614,-0.23906896965144755,2,0,1,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,PConc,4,3,1,6,0.3891293555977658,1,-0.35534240780090887,0.3618192125198459,-0.08642824445540667,GasA,4,1,SBrkr,-1.124662543582533,1.1913464402207932,-0.1336023189084742,0.4365648245868719,1,0,2,1,3,1,3,8,10,1,3,Attchd,1995.0,3,2,0.17892628747102002,3,3,3,1.1399893502208842,0.9918482705072537,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2008,WD,Normal,188000,1,1,0,0,1,0,1,0,0,1,1,1,12.144197241812087,0.06668389663826013,0.3501365801314652,0.16631321313184028
1112,60,RL,0.5637105495096784,0.2829763519369783,2,0,1,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,1.6534069225296084,3,3,CBlock,3,3,1,5,0.5923328824763653,1,-0.35534240780090887,0.18646080304777146,-0.053225825338856295,GasA,3,1,SBrkr,-0.019842721039664744,1.1847617603650702,-0.1336023189084742,0.9446167498868663,0,0,2,1,4,1,3,8,10,1,4,Attchd,1976.0,2,2,0.2570630684589362,3,3,3,-0.9467014684878265,0.901612402194839,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,9,2008,WD,Normal,205000,1,1,0,0,1,1,0,0,0,0,1,1,12.230765258120545,1.1649190393254054,0.8913909245480099,0.07607734481942563
1113,20,RL,0.2764348156502491,-0.46979752012230414,2,0,2,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,-0.8159593473487858,3,3,CBlock,3,3,1,6,0.7803755044688122,1,-0.35534240780090887,-0.5163685507840684,-0.03922115826749667,GasA,3,1,FuseA,-0.9542767757218358,-0.8701173641387884,-0.1336023189084742,-1.6893502721686886,1,0,1,0,2,1,3,5,10,0,0,Detchd,1957.0,1,1,-0.05143238263210531,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2006,WD,Normal,129900,1,1,0,0,0,0,0,0,0,0,1,1,11.77452020265869,-1.8243941398606243,-1.7285714304361852,-1.8984515323381128
1114,20,RL,-0.03940959183012634,-0.027971766655400104,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8159593473487858,3,3,CBlock,3,3,1,4,0.7482270868165962,1,-0.35534240780090887,0.13718443442051872,0.14507311787366528,GasA,4,1,SBrkr,-0.28909863641347794,-0.8701173641387884,-0.1336023189084742,-1.0558478942885607,1,0,1,0,2,1,4,6,10,0,0,Attchd,1953.0,1,1,-0.222297870720356,3,3,3,-0.9467014684878265,0.2955397572226853,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2007,WD,Normal,134500,1,1,0,0,1,0,0,0,0,1,1,1,11.809319478024031,-1.1592160005522663,-0.9107747764148955,-0.529995300152728
1115,20,RL,0.933707966218794,-0.9989077976106089,2,0,1,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,4,CBlock,3,3,1,3,0.6021189451452336,1,-0.35534240780090887,0.21015231189067185,-0.021239889279885498,GasA,5,1,SBrkr,-0.8893765124145759,-0.8701173641387884,-0.1336023189084742,-1.6275405572959993,0,0,1,0,2,1,4,4,10,0,0,Detchd,1955.0,1,1,-0.012508885820120401,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,8,2006,WD,Normal,117000,1,1,0,1,0,0,0,0,0,1,1,1,11.669929213779893,-1.7594938765533643,-1.6487804465758849,-1.8984515323381128
1116,20,RL,1.0367998996145014,0.5584711748382859,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,1.3880954814887256,4,3,PConc,5,3,1,6,0.8970201348008714,1,-0.35534240780090887,0.5104366403664224,0.6183449186092211,GasA,5,1,SBrkr,1.4190936221418622,-0.8701173641387884,-0.1336023189084742,0.5710003042954018,1,0,2,0,3,1,5,7,10,1,4,Attchd,2007.0,2,3,0.7053065037721463,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2007,New,Partial,318000,1,1,0,0,0,1,0,0,1,0,0,1,12.669806661762314,0.5489762580030738,1.189345222904623,-1.8984515323381128
1117,80,RL,0.14713213959216614,-0.30044787488260816,2,0,1,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,1,6,0.5481614510878842,1,-0.35534240780090887,-0.8757089512359674,-0.6433526865356072,GasA,5,1,SBrkr,-1.100327526500937,1.093026434095476,-0.1336023189084742,-0.030311969162464633,1,0,2,1,3,1,4,7,10,1,3,BuiltIn,2002.0,3,2,0.31688032760376694,3,3,3,0.9009991568317577,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,3,2009,WD,Normal,184100,1,1,0,0,0,0,1,0,1,0,1,1,12.123234367221169,-0.007301092405460841,-0.6736646556980718,-1.8984515323381128
1118,20,RL,-0.49789100510785184,0.1461614804355171,2,0,2,Lvl,4,FR2,1,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,CBlock,3,3,1,4,0.7775341281201428,1,-0.35534240780090887,-0.20809896020965385,0.04039381500880794,GasA,5,1,SBrkr,-0.6669203754370372,-0.8701173641387884,-0.1336023189084742,-1.4156777743491162,1,0,1,0,3,1,4,5,10,0,0,Attchd,1967.0,2,2,0.2085159765226939,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2008,WD,Normal,130000,1,1,0,0,0,0,0,0,0,1,1,1,11.77528972943772,-1.5370377395758257,-1.3752839593403083,-1.8984515323381128
1119,80,RL,0.7540901617995986,0.8185354666581356,2,0,1,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,4,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.34100741682934016,-0.4105088730871588,GasA,3,1,SBrkr,-0.2487555963546568,1.0631743002278342,-0.1336023189084742,0.33163285251496355,0,1,1,0,3,1,3,6,6,0,0,BuiltIn,1958.0,2,1,-0.06946528023269385,3,3,3,1.2256184752734467,0.5794656075862734,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,12,2008,WD,Normal,140000,1,1,0,0,1,0,1,0,0,1,1,1,11.84939770159144,0.8144187038731774,-0.07887602057219523,-0.24606944978913992
1120,20,RL,0.14489648742089573,-0.34843473517856816,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,-0.8159593473487858,3,3,CBlock,3,3,1,2,0.5629410186097309,1,-0.35534240780090887,0.4650304734405464,0.1723336629619597,GasA,3,1,FuseA,-0.19070643976992047,-0.8701173641387884,-0.1336023189084742,-0.9621411308592118,0,0,1,0,3,1,3,6,10,0,0,Attchd,1959.0,2,1,-0.1022078875504986,3,3,3,0.9599344984235371,-1.0729164749626994,2.800312741376588,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,2,None,-0.19048147368468307,7,2006,WD,Normal,133700,1,1,0,1,1,0,1,0,0,0,1,1,11.803353763090035,-1.0608238039087088,-0.7898074678972521,1.3061054199167903
1121,30,RM,-0.3901386760091665,-0.17653472634447012,2,0,1,Bnk,4,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,-0.8159593473487858,3,3,BrkTil,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.6864702241289616,0.14852759679541733,GasA,3,1,FuseA,-0.27663029551019935,-0.8701173641387884,-0.1336023189084742,-1.0439732953748622,0,0,1,0,2,1,3,6,10,1,4,Detchd,1920.0,1,1,-0.05143238263210531,3,3,3,-0.9467014684878265,0.3843345093943195,2.333532251689755,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,5,2007,WD,Normal,118400,1,1,0,1,1,0,0,0,0,1,1,0,11.681824001432043,-1.1467476596489878,-0.8954456985794448,2.296575914586976
1122,20,RL,0.7169155941641395,0.20850702997059253,2,0,1,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.193073548936565,4,3,PConc,4,3,3,6,-0.3379625018799973,1,-0.35534240780090887,0.9086030514280017,0.521586923872571,GasA,5,1,SBrkr,1.069862467220726,-0.8701173641387884,-0.1336023189084742,0.23839952564924274,0,0,2,0,3,1,4,7,10,0,0,Attchd,2005.0,2,3,0.587766492167432,3,3,3,0.9707121384017483,0.3420545036888333,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2006,New,Partial,212900,1,1,0,0,1,1,1,0,1,1,0,1,12.26857785088157,0.1997451030819376,0.7599864495218137,-0.48348055368658005
1123,20,RL,0.14713213959216614,-0.027321880818106544,2,0,2,Lvl,4,Corner,1,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,-0.8159593473487858,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.465832783233365,-0.20851337397172726,GasA,5,1,FuseA,-0.44269829072217404,-0.8701173641387884,-0.1336023189084742,-1.2021331380389064,0,0,1,0,3,1,3,5,10,0,0,Basment,1956.0,1,1,-0.0974338072322235,3,3,3,0.6615876958490091,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,3.329784999048799,-0.06939258050999438,0,3,None,-0.19048147368468307,10,2009,COD,Abnorml,112000,1,1,0,1,1,0,1,0,0,0,0,1,11.626254150277232,-1.3128156548609624,-1.4106465120106337,1.7241028857191698
1124,20,RL,-0.9066871025690053,0.07373809572698904,2,0,1,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,5,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.4862847712672607,-0.17541746045813877,GasA,5,1,SBrkr,-1.4458536427237074,-0.8701173641387884,-0.1336023189084742,-2.157518264701266,0,1,1,0,2,1,3,4,10,0,0,None,,0,0,-3.9929027143431366,0,0,3,-0.9467014684878265,1.391845302735036,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2009,WD,Normal,118000,1,0,0,0,1,0,0,0,0,1,1,1,11.678439903447801,-2.3159710068624957,-2.3329357251594045,0.5663102453596226
1125,80,RL,0.14713213959216614,0.015306579736418706,2,0,2,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.1392503619525198,3,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.16449122418548795,-0.6961517473058794,GasA,4,1,SBrkr,-0.9697436487443405,1.106919852007909,-0.1336023189084742,0.09997508040121433,0,0,2,1,3,1,4,7,10,1,3,Attchd,1992.0,3,2,0.11388113390759427,3,3,3,0.8313914202273075,0.44131511348724217,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2007,WD,Normal,163900,1,1,0,0,1,1,1,0,0,0,1,1,12.00701176473192,0.1371762032635686,-0.5961766669046651,-0.38421994388817116
1126,20,RL,-0.33760211955130853,0.27447166635148457,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,-0.8159593473487858,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.682728879119351,0.14247325964944632,GasA,3,1,SBrkr,-0.29848237253519483,-0.8701173641387884,-0.1336023189084742,-1.06478477720039,0,0,1,0,2,1,2,5,10,1,3,Detchd,1977.0,1,2,0.48369300617885924,2,2,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2009,WD,Normal,115000,1,1,0,0,0,0,0,0,0,0,1,1,11.652687407345388,-1.168599736673983,-0.9223115175509436,-1.8984515323381128
1127,120,RL,-0.7250154116163158,-1.7381182701753044,2,0,1,Lvl,4,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.037921801492131,4,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.8509314290930539,0.4146627914186149,GasA,5,1,SBrkr,1.0759442363371552,-0.8701173641387884,-0.1336023189084742,0.24419168111752357,0,0,2,0,2,1,4,7,10,1,3,Attchd,2007.0,3,3,0.4713244901918034,3,3,3,0.9680458612885522,0.3420545036888333,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2009,WD,Normal,174000,1,1,0,0,1,1,1,0,1,0,1,1,12.066810578196666,0.20582687219836682,0.6588544725361385,-0.48348055368658005
1128,20,RL,3.1542154235773276,0.9202764917075889,2,0,4,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,3,6,0.9833268171383844,1,-0.35534240780090887,-0.11112639427775191,0.5091297702881347,GasA,5,1,SBrkr,1.0249005377681428,-0.8701173641387884,-0.1336023189084742,0.19557868181948806,1,0,2,0,3,1,4,7,10,1,4,Attchd,2004.0,3,3,0.4393931406182305,3,3,3,0.9707121384017483,0.6052922284374697,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2007,WD,Family,259000,1,1,0,0,1,0,1,0,1,0,0,1,12.464583340681674,0.15478317362935445,0.7047084521076228,-0.22024282893794367
1129,60,RL,-0.3901386760091665,0.5116751969999219,2,0,2,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,3,1,-1.4141397865663,1,-0.35534240780090887,0.5905425856771035,-0.0067048833186802255,GasA,5,1,SBrkr,-0.8369149361651603,1.260630976289259,-0.1336023189084742,0.9369701191001419,0,0,2,1,4,1,4,8,10,1,4,BuiltIn,2004.0,3,2,0.1836838483481474,3,3,3,0.8313914202273075,0.7358443039761728,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2007,WD,Normal,215000,1,1,0,0,1,0,1,0,1,1,1,1,12.2783933071098,0.4237160401240986,0.9302652357814617,-0.08969075339924049
1130,90,RM,-0.33760211955130853,-0.4427586420366654,2,1,1,Lvl,4,Inside,1,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.160862309223892,3,3,CBlock,4,3,4,6,0.8735969001849586,1,-0.35534240780090887,-3.047600483023416,0.08043464451151154,GasA,3,1,SBrkr,-0.5223999648054515,-0.8701173641387884,-0.1336023189084742,-1.2780394209863335,1,0,1,0,2,1,3,4,10,0,0,Detchd,1980.0,1,2,0.48369300617885924,3,3,3,0.5605051713081515,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2007,WD,Normal,140000,1,1,0,0,0,1,1,0,0,0,1,1,11.84939770159144,-1.3925173289442399,-1.1976047764748219,-1.8984515323381128
1131,50,RL,-0.0872058203399849,-0.28702406064518254,2,0,1,Lvl,4,Inside,1,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,-0.8159593473487858,3,3,BrkTil,3,3,1,4,0.73714320089095,1,-0.35534240780090887,0.30658945731905723,0.23853514750410146,GasA,3,1,SBrkr,0.57899966323083,1.0991250902138978,-0.1336023189084742,0.9704705283665503,1,0,2,0,4,1,4,7,6,2,3,Detchd,1981.0,1,2,0.37789006719164847,3,3,3,1.3913142658312831,0.6962663964810303,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,12,2009,WD,Normal,135000,1,1,0,1,1,0,1,0,0,1,1,0,11.813030057420567,1.678124753444728,1.2090056758706518,-0.12926866089438305
1132,20,RL,-0.1850101309890142,0.3253085448105954,2,0,1,Lvl,4,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,PConc,4,3,2,4,0.3783185620061745,1,-0.35534240780090887,0.5335535675937764,0.11514475853263591,GasA,3,1,SBrkr,-0.3971198446455195,-0.8701173641387884,-0.1336023189084742,-1.1587251360867308,0,0,1,0,3,1,3,5,10,0,0,None,,0,0,-3.9929027143431366,0,0,3,-0.9467014684878265,0.4920665308869768,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,9,2007,Oth,Abnorml,93500,1,0,0,1,1,0,0,0,0,1,0,1,11.44571671527678,-1.2672372087843078,-1.0435803775540948,-0.3334685264884365
1133,70,RM,0.933707966218794,0.1729043595230983,2,0,1,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8159593473487858,3,3,BrkTil,3,3,2,1,-1.4141397865663,1,-0.35534240780090887,0.6843354904391963,0.14507311787366528,GasW,3,1,SBrkr,0.2015912070442139,1.2379737082342317,-0.1336023189084742,1.2986281712725536,0,0,2,0,5,1,2,8,10,0,0,Detchd,1930.0,1,1,-0.3301753733192162,2,3,1,-0.9467014684878265,0.7358443039761728,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2007,WD,Normal,117500,1,1,0,0,1,0,0,0,0,1,1,0,11.67419361256635,1.4395649152784455,1.4437012891462189,-0.08969075339924049
1134,60,RL,0.5637105495096784,0.15879245261511116,2,0,2,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,1,6,0.7161020462666957,1,-0.35534240780090887,0.3520088834159492,0.24318765447278134,GasA,5,1,SBrkr,0.10386650666594542,1.1889370808637347,-0.1336023189084742,1.0289538864232852,0,0,2,1,3,1,4,8,10,1,3,Attchd,1995.0,2,2,0.2324823182285969,3,3,3,-0.9467014684878265,1.274052497277904,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2009,WD,Normal,239500,1,1,0,0,1,0,0,0,0,0,1,1,12.386308695833106,1.2928035875296802,1.2721415408960666,0.4485174399024906
1135,60,RL,-0.49789100510785184,-0.06074775764783644,2,0,2,HLS,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,PConc,4,3,3,1,-1.4141397865663,1,-0.35534240780090887,0.6327501284532911,0.061596407637811046,GasA,4,1,SBrkr,-0.5903933046631697,1.1131921943040612,-0.1336023189084742,0.3297587962815482,0,0,2,1,3,1,3,7,10,1,3,Attchd,1997.0,3,2,0.2235925632808095,3,3,3,0.8313914202273075,0.6297589080607732,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2007,WD,Normal,169000,1,1,0,0,1,0,1,0,0,0,1,1,12.037653993905211,0.5227988896408915,0.39135520391935924,-0.19577614931464016
1136,30,RM,-0.33760211955130853,-0.7380839626549991,2,0,1,Lvl,4,Corner,1,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8159593473487858,3,3,BrkTil,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.6580373358304411,0.10251679283299632,GasA,3,0,SBrkr,-0.3585705070460306,-0.8701173641387884,-0.1336023189084742,-1.1220115166939275,0,0,1,0,2,1,3,5,10,1,4,Detchd,1926.0,1,1,-0.4191189766150884,3,3,3,-0.9467014684878265,1.1857279116441113,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2007,WD,Normal,102000,1,1,0,0,1,0,0,0,0,1,1,0,11.532728092266408,-1.228687871184819,-1.019494723860931,0.36019285426869796
1137,50,RL,0.5637105495096784,0.1134128858810546,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,CBlock,3,3,1,4,0.47094977521894826,1,-0.35534240780090887,0.5264353477784472,0.1655979041283261,GasA,3,1,FuseA,-0.21501798987120732,0.7695733876952978,-0.1336023189084742,-0.40582332746364697,0,0,1,0,3,1,3,6,10,0,0,Attchd,1950.0,1,1,-0.0974338072322235,3,3,3,-0.9467014684878265,-1.0729164749626994,2.2451123725656417,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,4,2008,WD,Abnorml,119000,1,1,0,0,1,0,0,0,0,0,0,1,11.686878772093667,0.5545553978240905,-0.24022542333532088,0.7509050511058438
1138,50,RL,-0.6666947056094807,-0.6880604087216065,2,0,1,Lvl,4,Inside,1,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,4,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5461343943703151,-0.07856731822469196,GasA,4,0,SBrkr,-1.0962898974381572,0.795888516899958,-0.1336023189084742,-1.0203641198648057,0,0,1,0,2,1,3,6,10,0,0,None,,0,0,-3.9929027143431366,0,0,1,-0.9467014684878265,-1.0729164749626994,2.593424152287332,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2010,WD,Normal,94000,1,0,0,0,1,0,0,0,0,1,1,0,11.451050061252142,-0.3004013805381992,-1.0989314380894977,1.099216830827534
1139,20,RL,0.14713213959216614,0.15702120021799512,2,0,2,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,-0.8159593473487858,3,3,PConc,3,3,4,5,1.0457360474282538,1,-0.35534240780090887,-3.047600483023416,0.529979667845807,GasA,3,1,SBrkr,1.1001546170188696,-0.8701173641387884,-0.1336023189084742,0.26724916425609574,1,0,2,0,2,1,4,5,10,2,3,Attchd,1977.0,2,2,0.5253102094246623,3,3,3,1.2030317591350748,0.5521189213309236,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2009,WD,Normal,196000,1,1,0,0,1,0,1,0,0,0,1,1,12.185869938212655,0.23003725288008126,0.7972288321019028,-0.2734161360444898
1140,30,RL,1.2015201407860092,-0.0700254840980775,2,0,2,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,-0.8159593473487858,3,2,BrkTil,3,3,1,4,0.7492637799615793,1,-0.35534240780090887,-0.02495914335115103,0.06064374152201277,GasA,3,1,SBrkr,0.17205110188684727,-0.8701173641387884,-0.1336023189084742,-0.6166580915752351,0,0,1,0,3,1,3,6,4,1,4,Detchd,1972.0,1,2,0.273899782705305,3,3,3,-0.9467014684878265,-1.0729164749626994,2.7114206997207138,-0.12852142748861478,3.1606718093398647,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2007,WD,Normal,144000,1,1,0,0,1,0,0,0,0,1,1,0,11.877568578558138,-0.6980662622519411,-0.5560143500532223,4.670654606609264
1141,20,RL,-0.33760211955130853,-0.40289634517364975,2,0,1,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,CBlock,3,3,2,5,0.8421950706870827,1,-0.35534240780090887,-0.5574972724700428,0.09521795485550365,GasA,3,1,SBrkr,-0.46904217706872015,-0.8701173641387884,-0.1336023189084742,-1.227222529371721,1,0,1,0,2,1,3,4,10,0,0,Detchd,1988.0,1,2,0.6368920147672018,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2008,COD,Abnorml,139000,1,1,0,0,0,0,0,0,0,0,0,1,11.842229212112828,-1.3391595412075086,-1.1320045745162173,-1.8984515323381128
