,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,AfterWW2,Age,logPrice,PriceRange
1061,730,731,120,RL,39.0,5389,2,0.0,2,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3,1.0,6.0,1180,1.0,0,415,1595,GasA,5,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,4,5,8,1,3.0,Attchd,1995.0,2.0,2,608,3.0,3.0,3,237,152,0,0,0,0,0.0,0.0,Missing,0,3,2010,WD,Normal,236500,3211,152,3.0,1,1,1,0,1,0,1,1,14,12.373703486914124,High
1062,744,745,120,RL,41.0,5395,2,0.0,2,2,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3,1.0,6.0,733,1.0,0,604,1337,GasA,4,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,8,1,3.0,Attchd,1993.0,2.0,2,462,3.0,3.0,3,96,0,70,168,0,0,0.0,0.0,Missing,0,10,2008,WD,Normal,180000,2674,238,3.0,1,1,1,0,0,0,1,1,15,12.100712129872349,High
1063,769,770,60,RL,47.0,53504,2,0.0,3,2,4,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,5,3,PConc,4.0,3,4.0,5.0,1416,1.0,0,234,1650,GasA,5,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,5,12,5,1,4.0,BuiltIn,2003.0,3.0,3,841,3.0,3.0,3,503,36,0,0,210,0,0.0,0.0,Missing,0,6,2010,WD,Normal,538000,4929,246,4.5,1,1,1,0,0,1,1,1,7,13.195613839143922,High
1064,1303,1304,20,RL,73.0,8688,2,0.0,1,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4.0,3,3.0,1.0,0,1.0,0,1616,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,7,8,0,0.0,Attchd,2005.0,2.0,3,834,3.0,3.0,3,208,59,0,0,0,0,0.0,0.0,Missing,0,4,2006,WD,Normal,232000,3232,59,2.0,1,1,1,0,0,1,1,1,1,12.354492650648446,High
1065,1241,1242,20,RL,83.0,9849,2,0.0,1,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,239.3046875,4,3,PConc,4.0,3,3.0,1.0,0,1.0,0,1689,1689,GasA,5,Y,SBrkr,1689,0,0,1689,0,0,2,0,3,1,4,7,8,0,0.0,Attchd,2007.0,2.0,3,954,3.0,3.0,3,0,56,0,0,0,0,0.0,0.0,Missing,0,6,2007,New,Partial,248328,3378,56,2.0,1,1,1,0,0,1,0,1,0,12.422505731952894,High
1066,888,889,20,RL,95.0,15865,2,0.0,2,4,4,Inside,2,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3.0,4,4.0,5.0,351,3.0,823,1043,2217,GasA,5,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,4,8,8,1,3.0,Attchd,1970.0,1.0,2,621,3.0,3.0,3,81,207,0,0,224,0,0.0,0.0,Missing,0,10,2007,WD,Normal,268000,4434,431,3.0,1,1,1,0,0,0,1,1,37,12.498742259492994,High
1067,937,938,60,RL,75.0,9675,2,0.0,1,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2.0,6.0,341,1.0,0,772,1113,GasA,5,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,4,8,8,1,4.0,Attchd,2005.0,2.0,2,689,3.0,3.0,3,0,48,0,0,0,0,0.0,0.0,Missing,0,2,2009,WD,Normal,253000,3084,48,2.5,1,1,1,0,0,1,1,1,4,12.441144767709654,High
1068,805,806,20,RL,91.0,12274,2,0.0,2,4,4,FR2,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4.0,3,1.0,1.0,0,1.0,0,1417,1417,GasA,5,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,0.0,Attchd,2008.0,2.0,2,554,3.0,3.0,3,0,60,0,0,0,0,0.0,0.0,Missing,0,7,2008,New,Partial,227680,2845,60,2.0,1,1,1,0,0,1,0,1,0,12.33569641332368,High
1069,196,197,20,RL,79.0,9416,2,0.0,1,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205.0,5,3,PConc,5.0,3,1.0,6.0,1126,1.0,0,600,1726,GasA,5,Y,SBrkr,1726,0,0,1726,1,0,2,0,3,1,5,8,8,1,4.0,Attchd,2007.0,3.0,3,786,3.0,3.0,3,171,138,0,0,266,0,0.0,0.0,Missing,0,9,2007,New,Partial,311872,3452,404,3.0,1,1,1,0,0,1,0,1,0,12.650348126203179,High
1070,470,471,120,RL,61.5,6820,2,0.0,2,4,4,Corner,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3,3.0,6.0,368,4.0,1120,0,1488,GasA,3,Y,SBrkr,1502,0,0,1502,1,0,1,1,1,1,4,4,8,0,0.0,Attchd,1985.0,2.0,2,528,3.0,3.0,3,0,54,0,0,140,0,0.0,0.0,Missing,0,6,2010,WD,Normal,212000,2990,194,2.5,1,1,1,0,0,0,1,1,25,12.264341553654152,High
1071,1268,1269,50,RL,74.0,14100,2,0.0,2,4,4,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3,4,CBlock,3.0,3,2.0,3.0,192,1.0,0,536,728,GasA,5,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,4,11,8,2,4.0,BuiltIn,1982.0,1.0,3,1014,3.0,3.0,3,314,12,0,0,0,0,0.0,3.0,Missing,0,5,2008,WD,Normal,381000,4175,12,3.5,1,1,1,0,1,0,1,0,11,12.850554654108839,High
1072,608,609,70,RL,78.0,12168,2,0.0,1,2,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,PConc,4.0,3,2.0,4.0,428,1.0,0,537,965,GasA,3,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,3,10,8,2,4.0,Basment,1934.0,1.0,2,380,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,9,2007,WD,Alloca,359100,4159,0,2.5,1,1,0,0,1,0,1,0,9,12.791356180214176,High
1073,190,191,70,RL,70.0,10570,2,0.0,1,3,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4.0,4,1.0,3.0,297,1.0,0,556,853,GasA,3,Y,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,4,10,4,2,3.0,Detchd,1932.0,1.0,2,440,3.0,3.0,3,0,74,0,0,0,0,0.0,0.0,Missing,0,12,2007,WD,Normal,315000,3580,74,2.5,1,1,1,0,1,0,1,0,13,12.66032791780777,High
1074,1288,1289,120,RL,40.0,5664,2,0.0,2,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3,1.0,6.0,1158,1.0,0,343,1501,GasA,5,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,8,1,5.0,Attchd,2000.0,3.0,2,499,3.0,3.0,3,212,59,0,0,0,0,0.0,0.0,Missing,0,10,2009,WD,Normal,278000,3160,59,3.0,1,1,1,0,0,0,1,1,9,12.535376392672775,High
1075,1097,1098,120,RL,61.5,3696,2,0.0,1,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3,1.0,1.0,0,1.0,0,1074,1074,GasA,5,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,4,5,8,0,0.0,Attchd,1987.0,2.0,2,461,3.0,3.0,3,0,74,137,0,0,0,0.0,0.0,Missing,0,10,2007,WD,Normal,170000,2162,211,1.5,1,1,1,0,0,0,1,1,21,12.0435537160324,High
1076,1060,1061,120,RL,41.0,4920,2,0.0,1,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3,2.0,6.0,616,1.0,0,722,1338,GasA,5,Y,SBrkr,1338,0,0,1338,1,0,2,0,2,1,4,6,8,0,0.0,Attchd,2001.0,3.0,2,582,3.0,3.0,3,0,0,170,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,213500,2676,170,3.0,1,1,1,0,0,1,1,1,9,12.271392111650815,High
1077,1017,1018,120,RL,61.5,5814,2,0.0,2,4,4,CulDSac,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3,3.0,6.0,1036,1.0,0,184,1220,GasA,4,Y,SBrkr,1360,0,0,1360,1,0,1,0,1,1,4,4,8,1,5.0,Attchd,1984.0,2.0,2,565,3.0,3.0,3,63,0,0,0,0,0,0.0,0.0,Missing,0,8,2009,COD,Abnorml,187500,2580,0,2.0,1,1,0,0,0,0,1,1,25,12.141534124392605,High
1078,1244,1245,70,RL,74.0,11435,2,0.0,2,2,4,Corner,2,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,3,3,PConc,4.0,3,1.0,1.0,0,1.0,0,792,792,GasA,2,Y,SBrkr,792,725,0,1517,0,0,1,0,3,1,4,7,8,2,4.0,Detchd,1931.0,1.0,2,400,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2006,WD,Normal,230000,2309,0,1.0,1,1,0,0,1,0,1,0,56,12.345834587905333,High
1079,189,190,120,RL,41.0,4923,2,0.0,1,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5.0,3,3.0,6.0,1153,1.0,0,440,1593,GasA,5,Y,SBrkr,1593,0,0,1593,1,0,1,1,0,1,5,5,8,1,4.0,Attchd,2001.0,3.0,2,682,3.0,3.0,3,0,120,0,0,224,0,0.0,0.0,Missing,0,8,2008,WD,Normal,286000,3186,344,2.5,1,1,1,0,1,1,1,1,6,12.563747089801991,High
1080,583,584,75,RM,75.0,13500,2,0.0,1,4,4,Inside,3,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3.0,3,1.0,1.0,0,1.0,0,1237,1237,GasA,4,Y,SBrkr,1521,1254,0,2775,0,0,3,1,3,1,4,9,8,1,4.0,Detchd,1988.0,1.0,2,880,4.0,3.0,3,105,502,0,0,0,0,0.0,0.0,Missing,0,7,2008,WD,Normal,325000,4012,502,3.5,1,1,1,0,1,0,1,0,8,12.691580461311874,High
1081,185,186,75,RM,90.0,22950,2,0.0,3,4,4,Inside,3,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3,2.0,1.0,0,1.0,0,1107,1107,GasA,5,Y,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,5,12,8,2,3.0,Detchd,1993.0,1.0,3,840,5.0,3.0,3,0,260,0,0,410,0,0.0,5.0,Missing,0,6,2006,WD,Normal,475000,4715,670,2.5,1,1,1,0,1,0,1,0,13,13.071070083016776,High
1082,567,568,20,RL,70.0,10171,2,0.0,2,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,4,3,PConc,4.0,3,1.0,6.0,2,1.0,0,1515,1517,GasA,5,Y,SBrkr,1535,0,0,1535,0,0,2,0,3,1,4,7,8,0,0.0,Attchd,2004.0,2.0,2,532,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,3,2010,WD,Normal,214000,3052,0,2.0,1,1,0,0,0,1,1,1,6,12.273731294003987,High
1083,554,555,60,RL,85.0,10625,2,0.0,1,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4.0,3,1.0,6.0,866,1.0,0,132,998,GasA,5,Y,SBrkr,1006,1040,0,2046,1,0,2,1,3,1,4,8,8,1,4.0,BuiltIn,2003.0,2.0,3,871,3.0,3.0,3,320,62,0,0,0,0,0.0,0.0,Missing,0,8,2008,WD,Normal,284000,3044,62,3.5,1,1,1,0,1,1,1,1,4,12.556729517143346,High
1084,511,512,120,RL,40.0,6792,2,0.0,2,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4.0,3,1.0,1.0,0,1.0,0,1368,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,6,8,1,4.0,Attchd,2005.0,2.0,2,474,3.0,3.0,3,132,35,0,0,0,0,0.0,0.0,Missing,0,3,2006,New,Partial,202665,2736,35,2.0,1,1,1,0,1,1,0,1,0,12.219309648562168,High
1085,408,409,60,RL,109.0,14154,2,0.0,1,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5.0,4,1.0,1.0,0,1.0,0,1063,1063,GasA,5,Y,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,4,9,8,1,4.0,Attchd,2006.0,2.0,3,947,3.0,3.0,3,192,62,0,0,0,0,0.0,0.0,Missing,0,8,2007,New,Partial,280000,3235,62,2.5,1,1,1,0,0,1,0,1,1,12.542544882151384,High
1086,348,349,160,RL,36.0,2448,2,0.0,1,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3,1.0,6.0,573,1.0,0,191,764,GasA,5,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,4,6,8,0,0.0,BuiltIn,2003.0,2.0,2,474,3.0,3.0,3,0,27,0,0,0,0,0.0,0.0,Missing,0,10,2008,WD,Normal,154000,2390,27,3.5,1,1,1,0,1,1,1,1,4,11.944707881395766,High
1087,282,283,120,RL,34.0,5063,2,0.0,1,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4.0,3,1.0,6.0,904,1.0,0,410,1314,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4.0,Attchd,2008.0,2.0,2,626,3.0,3.0,3,172,62,0,0,0,0,0.0,0.0,Missing,0,4,2009,ConLw,Normal,207500,2628,62,3.0,1,1,1,0,1,1,1,1,1,12.24288661865289,High
1088,819,820,120,RL,44.0,6371,2,0.0,2,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4.0,3,2.0,6.0,733,1.0,0,625,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4.0,Attchd,2010.0,2.0,2,484,3.0,3.0,3,192,35,0,0,0,0,0.0,0.0,Missing,0,6,2010,New,Partial,224000,2716,35,3.0,1,1,1,0,1,1,0,1,0,12.319401330837175,High
1089,162,163,20,RL,95.0,12182,2,0.0,1,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4.0,3,2.0,4.0,1201,1.0,0,340,1541,GasA,5,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,4,7,8,1,4.0,Attchd,2005.0,2.0,2,532,3.0,3.0,3,0,70,0,0,0,0,0.0,0.0,Missing,0,5,2010,New,Partial,220000,3082,70,2.0,1,1,1,0,0,1,0,1,5,12.3013828253345,High
1090,764,765,120,RL,30.0,9549,2,0.0,2,4,4,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,PConc,4.0,4,3.0,2.0,437,6.0,1057,0,1494,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,5,6,8,1,4.0,Attchd,1995.0,3.0,2,481,3.0,3.0,3,0,30,0,0,216,0,0.0,0.0,Missing,0,4,2006,WD,Normal,270000,2988,246,2.5,1,1,1,0,1,0,1,1,10,12.506177237980511,High
1091,333,334,120,RM,59.0,8198,2,0.0,1,4,4,FR3,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4.0,3,3.0,6.0,720,1.0,0,638,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4.0,Attchd,2004.0,2.0,2,484,3.0,3.0,3,192,30,0,0,0,0,0.0,0.0,Missing,0,7,2008,WD,Normal,207000,2716,30,3.0,1,1,1,0,0,1,1,1,4,12.240474072247505,High
1092,1405,1406,120,RM,44.0,3842,2,0.0,2,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,4,3,PConc,5.0,3,4.0,6.0,1373,1.0,0,221,1594,GasA,5,Y,SBrkr,1646,0,0,1646,1,1,2,0,2,1,4,5,8,1,4.0,Attchd,2004.0,3.0,2,482,3.0,3.0,3,128,53,0,0,155,0,0.0,0.0,Missing,0,1,2008,WD,Normal,275000,3240,208,3.5,1,1,1,0,1,1,1,1,3,12.524526376648707,High
1093,385,386,120,RL,43.0,3182,2,0.0,1,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3,1.0,6.0,24,1.0,0,1232,1256,GasA,5,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,4,6,8,1,3.0,Attchd,2004.0,3.0,2,430,3.0,3.0,3,146,20,0,0,144,0,0.0,0.0,Missing,0,4,2010,WD,Normal,192000,2525,164,2.0,1,1,1,0,1,1,1,1,5,12.165250651009917,High
1094,639,640,120,RL,53.0,3982,2,0.0,1,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4,3.0,6.0,1154,1.0,0,366,1520,GasA,5,Y,SBrkr,1567,0,0,1567,1,0,2,0,1,1,5,7,8,1,4.0,Attchd,2006.0,3.0,3,648,3.0,3.0,3,312,0,0,0,0,0,0.0,0.0,Missing,0,10,2006,New,Partial,264561,3087,0,3.0,1,1,0,0,0,1,0,1,0,12.485827127509431,High
1095,851,852,120,RL,43.0,3196,2,0.0,1,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3,4.0,1.0,0,1.0,0,1273,1273,GasA,5,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,3.0,Attchd,2003.0,3.0,2,400,3.0,3.0,3,143,20,0,0,0,0,0.0,0.0,Missing,0,5,2006,WD,Normal,215000,2729,20,2.0,1,1,1,0,0,1,1,1,3,12.278393307109802,High
1096,400,401,120,RL,38.0,14963,2,0.0,3,4,4,Inside,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3,1.0,6.0,786,1.0,0,474,1260,GasA,5,Y,SBrkr,1288,0,0,1288,1,0,1,1,1,1,5,4,8,2,4.0,Attchd,1996.0,3.0,2,500,3.0,3.0,3,120,30,0,0,224,0,0.0,0.0,Missing,0,12,2008,WD,Normal,245500,2548,254,2.5,1,1,1,0,0,0,1,1,12,12.411052226216713,High
1097,251,252,120,RM,44.0,4750,2,0.0,2,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,4,3,PConc,4.0,3,4.0,6.0,1573,1.0,0,0,1573,GasA,5,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,4,5,8,1,4.0,Attchd,2006.0,3.0,2,538,3.0,3.0,3,123,0,0,0,153,0,0.0,0.0,Missing,0,12,2007,WD,Family,235000,3198,153,3.5,1,1,1,0,1,1,1,1,0,12.367340793126294,High
1098,971,972,160,RL,36.0,2268,2,0.0,1,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3,1.0,6.0,567,1.0,0,197,764,GasA,5,Y,SBrkr,764,862,0,1626,0,0,2,0,2,1,4,6,8,0,0.0,BuiltIn,2003.0,2.0,2,474,3.0,3.0,3,0,27,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,173000,2390,27,2.0,1,1,1,0,1,1,1,1,5,12.061046873479915,High
1099,1157,1158,120,RL,34.0,5001,2,0.0,2,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4.0,3,1.0,6.0,904,1.0,0,410,1314,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4.0,Attchd,2008.0,2.0,2,626,3.0,3.0,3,172,62,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,230000,2628,62,3.0,1,1,1,0,1,1,1,1,1,12.345834587905333,High
1100,1046,1047,60,RL,85.0,16056,2,0.0,2,4,4,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,4,3,PConc,5.0,3,3.0,6.0,240,1.0,0,1752,1992,GasA,5,Y,SBrkr,1992,876,0,2868,0,0,3,1,4,1,5,11,8,1,4.0,BuiltIn,2005.0,3.0,3,716,3.0,3.0,3,214,108,0,0,0,0,0.0,0.0,Missing,0,7,2006,New,Partial,556581,4860,108,3.5,1,1,1,0,1,1,0,1,0,13.229567991666636,High
1101,566,567,60,RL,77.0,11198,2,0.0,2,4,4,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4.0,4,1.0,1.0,0,1.0,0,1122,1122,GasA,5,Y,SBrkr,1134,1370,0,2504,0,0,2,1,4,1,5,11,8,1,4.0,BuiltIn,2005.0,3.0,3,656,3.0,3.0,3,144,39,0,0,0,0,0.0,0.0,Missing,0,6,2008,WD,Normal,325000,3626,39,2.5,1,1,1,0,1,1,1,1,1,12.691580461311874,High
1102,378,379,20,RL,88.0,11394,2,0.0,1,4,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,4,3,PConc,5.0,3,3.0,6.0,1445,1.0,0,411,1856,GasA,5,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,5,8,8,1,5.0,Attchd,2010.0,3.0,3,834,3.0,3.0,3,113,0,0,0,0,0,0.0,0.0,Missing,0,6,2010,New,Partial,394432,3712,0,2.5,1,1,0,0,0,1,0,1,0,12.885202034321914,High
1103,336,337,20,RL,86.0,14157,2,0.0,2,2,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5.0,3,4.0,6.0,1249,1.0,0,673,1922,GasA,5,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,4,8,8,1,4.0,Attchd,2005.0,3.0,3,676,3.0,3.0,3,178,51,0,0,0,0,0.0,0.0,Missing,0,7,2007,WD,Normal,377426,3844,51,3.0,1,1,1,0,1,1,1,1,1,12.841129801965446,High
1104,178,179,20,RL,63.0,17423,2,0.0,2,4,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5.0,3,1.0,6.0,1904,1.0,0,312,2216,GasA,5,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,5,9,8,1,4.0,Attchd,2009.0,3.0,3,1166,3.0,3.0,3,0,60,0,0,0,0,0.0,0.0,Missing,0,7,2009,New,Partial,501837,4450,60,3.0,1,1,1,0,1,1,0,1,0,13.126030644751802,High
1105,1361,1362,20,RL,124.0,16158,2,0.0,2,1,4,Inside,2,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5.0,3,3.0,5.0,1274,1.0,0,256,1530,GasA,5,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,4,7,8,1,4.0,Attchd,2005.0,3.0,2,430,3.0,3.0,3,168,36,0,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,260000,3060,36,3.0,1,1,1,0,0,1,1,1,4,12.468436909997664,High
